"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Timestamp","Comments","Subplot","Veg_plot","In_out","Species","final_ID","Canopy_status","Maximum_DBH_estimate_when_tagged_cm","girdled.","Year","IRGA_covered_area","Asat_multiplier"
3,"14:01:40",321.5,0,6.84,0.212,336,2.94,1.44,25.59,6,1.42,1,2.84,25.39,25.59,25.05,409.52,399.91,15.337,18.8,46.55,57.06,500.2,1999,19,98.77,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4047_20200714",2020-07-14 13:57:02,"13:57:04 ; ","A02W","SW","o","fagr",4047,"sap",1,"n",2020,6,1
4,"14:01:41",322,0,6.86,0.212,336,2.94,1.44,25.59,6,1.42,1,2.84,25.39,25.59,25.05,409.53,399.89,15.336,18.8,46.55,57.06,500.2,1999,19,98.77,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4047_20200714",2020-07-14 13:57:02,"13:57:04 ; ","A02W","SW","o","fagr",4047,"sap",1,"n",2020,6,1
5,"14:01:41",323,0,6.87,0.211,336,2.94,1.44,25.6,6,1.42,1,2.84,25.39,25.6,25.05,409.54,399.89,15.337,18.801,46.55,57.06,500.2,1999,19,98.77,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4047_20200714",2020-07-14 13:57:02,"13:57:04 ; ","A02W","SW","o","fagr",4047,"sap",1,"n",2020,6,1
1,"14:07:10",243,0,8.71,0.206,319,2.88,1.44,25.62,6,1.42,1,2.84,25.4,25.62,25.05,411.6,399.78,15.4,18.786,46.72,56.99,500.3,2000,43,98.76,17.6,1.03,0.031,0.0121,0.0434,0.0147,1,-0.22,2.74,1,0,0.16,111115,"4048_20200714",2020-07-14 14:03:44,"14:03:45 ; ","A02W","SW","o","fagr",4048,"sap",4,"n",2020,6,1
2,"14:07:11",244,0,8.7,0.205,319,2.88,1.44,25.62,6,1.42,1,2.84,25.39,25.62,25.05,411.58,399.76,15.398,18.784,46.72,56.99,500.2,2000,42,98.76,17.6,1.03,0.031,0.0121,0.0434,0.0147,1,-0.22,2.74,1,0,0.16,111115,"4048_20200714",2020-07-14 14:03:44,"14:03:45 ; ","A02W","SW","o","fagr",4048,"sap",4,"n",2020,6,1
3,"14:07:11",244.5,0,8.67,0.205,319,2.88,1.45,25.63,6,1.42,1,2.84,25.4,25.63,25.05,411.53,399.76,15.397,18.783,46.71,56.99,500.2,1999,42,98.76,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4048_20200714",2020-07-14 14:03:44,"14:03:45 ; ","A02W","SW","o","fagr",4048,"sap",4,"n",2020,6,1
4,"14:07:12",245.5,0,8.68,0.205,319,2.88,1.45,25.63,6,1.42,1,2.84,25.39,25.63,25.05,411.55,399.77,15.398,18.783,46.72,56.99,500.2,1999,42,98.76,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4048_20200714",2020-07-14 14:03:44,"14:03:45 ; ","A02W","SW","o","fagr",4048,"sap",4,"n",2020,6,1
5,"14:07:13",246.5,0,8.7,0.205,319,2.87,1.45,25.63,6,1.42,1,2.84,25.39,25.63,25.05,411.57,399.76,15.399,18.78,46.72,56.98,500.3,1999,42,98.76,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4048_20200714",2020-07-14 14:03:44,"14:03:45 ; ","A02W","SW","o","fagr",4048,"sap",4,"n",2020,6,1
1,"14:15:08",323.5,0,9.95,0.168,292,2.47,1.5,25.65,6,1.42,1,2.84,25.36,25.65,25.05,413.52,400.4,15.341,18.249,46.65,55.49,500.3,1999,72,98.78,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4051_20200714",2020-07-14 14:10:04,"14:10:06 ; ","A02W","NW","o","acpe",4051,"sap",1,"n",2020,6,1
2,"14:15:09",324.5,0,9.82,0.168,294,2.47,1.5,25.64,6,1.42,1,2.84,25.36,25.64,25.05,413.61,400.65,15.34,18.247,46.64,55.48,500.3,1999,72,98.78,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4051_20200714",2020-07-14 14:10:04,"14:10:06 ; ","A02W","NW","o","acpe",4051,"sap",1,"n",2020,6,1
3,"14:15:09",325.5,0,9.66,0.168,295,2.47,1.5,25.63,6,1.42,1,2.84,25.36,25.63,25.05,413.66,400.89,15.342,18.244,46.65,55.47,500.3,1999,71,98.78,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4051_20200714",2020-07-14 14:10:04,"14:10:06 ; ","A02W","NW","o","acpe",4051,"sap",1,"n",2020,6,1
4,"14:15:10",326.5,0,9.46,0.168,298,2.46,1.5,25.62,6,1.42,1,2.84,25.36,25.62,25.05,413.63,401.1,15.342,18.242,46.65,55.47,500.3,1999,71,98.78,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4051_20200714",2020-07-14 14:10:04,"14:10:06 ; ","A02W","NW","o","acpe",4051,"sap",1,"n",2020,6,1
5,"14:15:11",327,0,9.38,0.167,298,2.46,1.5,25.63,6,1.42,1,2.84,25.36,25.63,25.05,413.63,401.19,15.344,18.241,46.66,55.47,500.3,1999,71,98.78,17.6,1.03,0.031,0.0121,0.0434,0.0147,0.7,-0.22,2.74,1,0,0.16,111115,"4051_20200714",2020-07-14 14:10:04,"14:10:06 ; ","A02W","NW","o","acpe",4051,"sap",1,"n",2020,6,1
1,"11:10:44",302,0,3.05,0.0496,290,0.908,1.8,24.9,6,1.42,1,2.84,25.08,24.9,25.06,403.92,399.83,12.708,13.782,39.29,42.61,500.3,2000,4,98.77,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4055_20200713",2020-07-13 11:06:11,"11:06:12 ; ","A04W","NE","o","fagr",4055,"un",7,"n",2020,6,1
2,"11:10:45",303,0,3,0.0498,292,0.913,1.8,24.9,6,1.42,1,2.84,25.08,24.9,25.06,403.88,399.84,12.705,13.784,39.28,42.62,500.3,2000,5,98.77,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4055_20200713",2020-07-13 11:06:11,"11:06:12 ; ","A04W","NE","o","fagr",4055,"un",7,"n",2020,6,1
3,"11:10:46",304,0,3,0.05,292,0.915,1.8,24.89,6,1.42,1,2.84,25.08,24.89,25.06,403.89,399.86,12.704,13.786,39.28,42.62,500.3,2000,5,98.77,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4055_20200713",2020-07-13 11:06:11,"11:06:12 ; ","A04W","NE","o","fagr",4055,"un",7,"n",2020,6,1
4,"11:10:47",304.5,0,3.01,0.0501,292,0.917,1.8,24.89,6,1.42,1,2.84,25.08,24.89,25.06,403.91,399.86,12.703,13.787,39.28,42.63,500.3,2000,5,98.77,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4055_20200713",2020-07-13 11:06:11,"11:06:12 ; ","A04W","NE","o","fagr",4055,"un",7,"n",2020,6,1
5,"11:10:48",305.5,0,3.05,0.0502,291,0.918,1.8,24.89,6,1.42,1,2.84,25.08,24.89,25.06,403.96,399.86,12.703,13.789,39.28,42.64,500.4,2000,5,98.77,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4055_20200713",2020-07-13 11:06:11,"11:06:12 ; ","A04W","NE","o","fagr",4055,"un",7,"n",2020,6,1
1,"11:22:31",164.5,0,3.23,0.0541,292,1.01,1.83,25.19,6,1.42,1,2.84,25.14,25.19,25.06,404.3,399.94,12.808,14.001,39.45,43.12,500.3,1998,7,98.76,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4056_20200713",2020-07-13 11:20:26,"11:20:27 ; ","A04W","NE","o","fagr",4056,"sap",1,"n",2020,6,1
2,"11:22:32",165.5,0,3.24,0.0542,292,1.01,1.83,25.18,6,1.42,1,2.84,25.14,25.18,25.06,404.3,399.93,12.808,14.001,39.44,43.12,500.4,1998,7,98.76,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4056_20200713",2020-07-13 11:20:26,"11:20:27 ; ","A04W","NE","o","fagr",4056,"sap",1,"n",2020,6,1
3,"11:22:33",166.5,0,3.27,0.0544,292,1.01,1.83,25.18,6,1.42,1,2.84,25.14,25.18,25.06,404.32,399.9,12.804,14.003,39.43,43.13,500.4,1999,7,98.76,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4056_20200713",2020-07-13 11:20:26,"11:20:27 ; ","A04W","NE","o","fagr",4056,"sap",1,"n",2020,6,1
4,"11:22:33",167,0,3.28,0.0544,291,1.01,1.83,25.18,6,1.42,1,2.84,25.14,25.18,25.06,404.32,399.89,12.805,14.003,39.44,43.13,500.4,1999,7,98.76,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4056_20200713",2020-07-13 11:20:26,"11:20:27 ; ","A04W","NE","o","fagr",4056,"sap",1,"n",2020,6,1
5,"11:22:34",168,0,3.33,0.0545,290,1.01,1.83,25.17,6,1.42,1,2.84,25.14,25.17,25.06,404.38,399.9,12.804,14.004,39.44,43.13,500.4,1999,7,98.76,0.508,0.0466,0.0988,0.00754,0.125,0.00651,1,-0.22,2.74,1,0,0.16,111115,"4056_20200713",2020-07-13 11:20:26,"11:20:27 ; ","A04W","NE","o","fagr",4056,"sap",1,"n",2020,6,1
1,"11:38:42",251,0,4.67,0.0946,308,1.7,1.79,25.49,6,1.42,1,2.84,25.24,25.49,25.06,406.41,399.99,12.966,14.98,39.69,45.85,500.3,1999,974,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4058_20200713",2020-07-13 11:34:50,"11:34:51 ; ","A04W","SE","o","fagr",4058,"un",9,"n",2020,6,1
2,"11:38:42",252,0,4.63,0.0947,309,1.7,1.79,25.49,6,1.42,1,2.84,25.24,25.49,25.05,406.37,400,12.967,14.981,39.69,45.86,500.3,1999,986,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4058_20200713",2020-07-13 11:34:50,"11:34:51 ; ","A04W","SE","o","fagr",4058,"un",9,"n",2020,6,1
3,"11:38:43",253,0,4.64,0.0947,309,1.7,1.79,25.48,6,1.42,1,2.84,25.24,25.48,25.06,406.37,399.98,12.968,14.98,39.7,45.86,500.4,1999,957,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4058_20200713",2020-07-13 11:34:50,"11:34:51 ; ","A04W","SE","o","fagr",4058,"un",9,"n",2020,6,1
4,"11:38:44",254,0,4.71,0.0947,308,1.7,1.79,25.48,6,1.42,1,2.84,25.24,25.48,25.06,406.43,399.96,12.968,14.982,39.69,45.86,500.3,1999,979,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4058_20200713",2020-07-13 11:34:50,"11:34:51 ; ","A04W","SE","o","fagr",4058,"un",9,"n",2020,6,1
5,"11:38:45",254.5,0,4.75,0.0946,307,1.7,1.79,25.49,6,1.42,1,2.84,25.25,25.49,25.06,406.48,399.98,12.97,14.982,39.7,45.86,500.3,1999,986,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4058_20200713",2020-07-13 11:34:50,"11:34:51 ; ","A04W","SE","o","fagr",4058,"un",9,"n",2020,6,1
1,"11:28:40",224,0,3.75,0.0746,307,1.34,1.78,25.15,6,1.42,1,2.84,25.13,25.15,25.06,405.17,400.03,12.882,14.467,39.7,44.59,500.3,1999,11,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4059_20200713",2020-07-13 11:25:15,"11:25:16 ; ","A04W","SE","o","fagr",4059,"sap",1,"n",2020,6,1
2,"11:28:41",225,0,3.68,0.0745,309,1.34,1.78,25.15,6,1.42,1,2.84,25.13,25.15,25.06,405.24,400.19,12.885,14.468,39.71,44.59,500.3,1999,11,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4059_20200713",2020-07-13 11:25:15,"11:25:16 ; ","A04W","SE","o","fagr",4059,"sap",1,"n",2020,6,1
3,"11:28:42",226,0,3.57,0.0745,311,1.34,1.78,25.16,6,1.42,1,2.84,25.13,25.16,25.06,405.27,400.34,12.885,14.468,39.71,44.59,500.4,1999,11,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4059_20200713",2020-07-13 11:25:15,"11:25:16 ; ","A04W","SE","o","fagr",4059,"sap",1,"n",2020,6,1
4,"11:28:43",227,0,3.47,0.0745,314,1.34,1.78,25.16,6,1.42,1,2.84,25.13,25.16,25.06,405.27,400.47,12.883,14.469,39.71,44.59,500.3,1999,11,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4059_20200713",2020-07-13 11:25:15,"11:25:16 ; ","A04W","SE","o","fagr",4059,"sap",1,"n",2020,6,1
5,"11:28:44",228,0,3.42,0.0745,315,1.34,1.78,25.16,6,1.42,1,2.84,25.13,25.16,25.06,405.28,400.53,12.884,14.469,39.71,44.6,500.3,1999,11,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4059_20200713",2020-07-13 11:25:15,"11:25:16 ; ","A04W","SE","o","fagr",4059,"sap",1,"n",2020,6,1
1,"11:33:01",197,0,3.96,0.0668,292,1.27,1.88,25.64,6,1.42,1,2.84,25.16,25.64,25.06,405.13,399.77,12.888,14.392,39.64,44.27,500.3,1999,7,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4060_20200713",2020-07-13 11:30:03,"11:30:04 ; ","A04W","SE","o","fagr",4060,"sap",1,"n",2020,6,1
2,"11:33:02",198,0,3.99,0.0671,292,1.28,1.88,25.62,6,1.42,1,2.84,25.16,25.62,25.06,405.17,399.77,12.886,14.394,39.64,44.27,500.3,1999,7,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4060_20200713",2020-07-13 11:30:03,"11:30:04 ; ","A04W","SE","o","fagr",4060,"sap",1,"n",2020,6,1
3,"11:33:03",199,0,4.02,0.0673,291,1.28,1.87,25.61,6,1.42,1,2.84,25.16,25.61,25.05,405.19,399.75,12.886,14.396,39.64,44.28,500.3,1999,7,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4060_20200713",2020-07-13 11:30:03,"11:30:04 ; ","A04W","SE","o","fagr",4060,"sap",1,"n",2020,6,1
4,"11:33:04",200,0,4.12,0.0674,289,1.28,1.87,25.6,6,1.42,1,2.84,25.16,25.6,25.06,405.3,399.74,12.886,14.397,39.64,44.28,500.3,1999,7,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4060_20200713",2020-07-13 11:30:03,"11:30:04 ; ","A04W","SE","o","fagr",4060,"sap",1,"n",2020,6,1
5,"11:33:05",201,0,4.19,0.0673,287,1.28,1.87,25.61,6,1.42,1,2.84,25.16,25.61,25.05,405.38,399.74,12.886,14.397,39.64,44.29,500.3,1999,7,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4060_20200713",2020-07-13 11:30:03,"11:30:04 ; ","A04W","SE","o","fagr",4060,"sap",1,"n",2020,6,1
1,"12:07:53",257,0,4.01,0.0721,298,1.36,1.86,25.63,6,1.42,1,2.84,25.21,25.63,25.05,405.4,399.95,13.037,14.638,39.96,44.86,500.4,1999,11,98.71,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4062_20200713",2020-07-13 12:03:57,"12:03:58 ; ","A04W","SW","o","fagr",4062,"sap",5,"n",2020,6,1
2,"12:07:54",257.5,0,3.99,0.0722,299,1.36,1.86,25.63,6,1.42,1,2.84,25.21,25.63,25.05,405.39,399.96,13.037,14.64,39.96,44.87,500.3,1998,10,98.71,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4062_20200713",2020-07-13 12:03:57,"12:03:58 ; ","A04W","SW","o","fagr",4062,"sap",5,"n",2020,6,1
3,"12:07:54",258.5,0,3.96,0.0722,300,1.36,1.85,25.63,6,1.42,1,2.84,25.21,25.63,25.05,405.35,399.95,13.039,14.642,39.96,44.87,500.4,1999,9,98.71,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4062_20200713",2020-07-13 12:03:57,"12:03:58 ; ","A04W","SW","o","fagr",4062,"sap",5,"n",2020,6,1
4,"12:07:55",259,0,3.95,0.0723,300,1.36,1.85,25.62,6,1.42,1,2.84,25.21,25.62,25.05,405.31,399.93,13.039,14.643,39.96,44.88,500.3,1999,9,98.71,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4062_20200713",2020-07-13 12:03:57,"12:03:58 ; ","A04W","SW","o","fagr",4062,"sap",5,"n",2020,6,1
5,"12:07:56",259.5,0,3.94,0.0724,300,1.36,1.85,25.62,6,1.42,1,2.84,25.21,25.62,25.05,405.29,399.92,13.039,14.644,39.96,44.88,500.3,1999,8,98.71,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4062_20200713",2020-07-13 12:03:57,"12:03:58 ; ","A04W","SW","o","fagr",4062,"sap",5,"n",2020,6,1
1,"11:56:49",215.5,0,5.57,0.124,315,2.11,1.71,25.33,6,1.42,1,2.84,25.21,25.33,25.05,407.6,399.91,13.034,15.522,39.97,47.59,500.3,1999,21,98.74,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4063_20200713",2020-07-13 11:53:51,"11:53:53 ; ","A04W","NW","i","fagr",4063,"sap",1,"n",2020,6,1
2,"11:56:50",217,0,5.54,0.123,315,2.1,1.71,25.34,6,1.42,1,2.84,25.21,25.34,25.05,407.56,399.91,13.036,15.519,39.98,47.59,500.3,1999,20,98.74,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4063_20200713",2020-07-13 11:53:51,"11:53:53 ; ","A04W","NW","i","fagr",4063,"sap",1,"n",2020,6,1
3,"11:56:51",218,0,5.5,0.123,316,2.1,1.71,25.35,6,1.42,1,2.84,25.21,25.35,25.05,407.55,399.94,13.036,15.518,39.98,47.59,500.3,1999,19,98.74,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4063_20200713",2020-07-13 11:53:51,"11:53:53 ; ","A04W","NW","i","fagr",4063,"sap",1,"n",2020,6,1
4,"11:56:52",219,0,5.5,0.123,316,2.1,1.72,25.36,6,1.42,1,2.84,25.21,25.36,25.06,407.58,399.98,13.036,15.516,39.97,47.58,500.3,1999,18,98.74,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4063_20200713",2020-07-13 11:53:51,"11:53:53 ; ","A04W","NW","i","fagr",4063,"sap",1,"n",2020,6,1
5,"11:56:53",219.5,0,5.49,0.123,316,2.1,1.72,25.36,6,1.42,1,2.84,25.21,25.36,25.06,407.59,400.01,13.036,15.516,39.98,47.58,500.3,1999,17,98.74,0.317,0.0498,0.135,0.00093,0.165,0.00166,0.7,-0.22,2.74,1,0,0.16,111115,"4063_20200713",2020-07-13 11:53:51,"11:53:53 ; ","A04W","NW","i","fagr",4063,"sap",1,"n",2020,6,1
1,"11:47:17",133,0,3.31,0.0544,290,1.03,1.86,25.45,6,1.42,1,2.84,25.24,25.45,25.06,404.22,399.76,12.971,14.191,39.72,43.46,500.3,2000,6,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,0.7,-0.22,2.74,1,0,0.16,111115,"4064_20200713",2020-07-13 11:45:23,"11:45:25 ; ","A04W","NW","o","fagr",4064,"sap",2,"n",2020,6,1
2,"11:47:18",134,0,3.27,0.0546,292,1.03,1.86,25.44,6,1.42,1,2.84,25.24,25.44,25.05,404.16,399.75,12.969,14.192,39.72,43.46,500.3,2000,6,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4064_20200713",2020-07-13 11:45:23,"11:45:25 ; ","A04W","NW","o","fagr",4064,"sap",2,"n",2020,6,1
3,"11:47:19",135,0,3.24,0.0547,293,1.04,1.86,25.44,6,1.42,1,2.84,25.24,25.44,25.06,404.11,399.73,12.968,14.193,39.72,43.47,500.3,2000,6,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4064_20200713",2020-07-13 11:45:23,"11:45:25 ; ","A04W","NW","o","fagr",4064,"sap",2,"n",2020,6,1
4,"11:47:20",136,0,3.28,0.0547,291,1.04,1.86,25.44,6,1.42,1,2.84,25.24,25.44,25.06,404.16,399.72,12.969,14.193,39.72,43.47,500.3,2000,6,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4064_20200713",2020-07-13 11:45:23,"11:45:25 ; ","A04W","NW","o","fagr",4064,"sap",2,"n",2020,6,1
5,"11:47:21",137,0,3.29,0.0548,291,1.04,1.86,25.43,6,1.42,1,2.84,25.24,25.43,25.06,404.19,399.75,12.967,14.193,39.71,43.46,500.3,2000,6,98.76,0.61,0.0535,0.0931,0.000433,0.0919,0.000894,1,-0.22,2.74,1,0,0.16,111115,"4064_20200713",2020-07-13 11:45:23,"11:45:25 ; ","A04W","NW","o","fagr",4064,"sap",2,"n",2020,6,1
1,"12:30:17",180,0,1.76,0.0599,341,1.16,1.91,25.85,6,1.42,1,2.84,25.37,25.85,25.05,403.19,400.53,13.178,14.551,40.03,44.2,500.3,2000,66,98.71,0.48,0.0556,0.0204,0.00229,0.0381,0.00186,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20200713",2020-07-13 12:27:38,"12:27:39 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2020,6,1
2,"12:30:18",181,0,1.74,0.0599,341,1.16,1.91,25.85,6,1.42,1,2.84,25.37,25.85,25.05,403.22,400.57,13.178,14.55,40.02,44.19,500.3,2000,70,98.71,0.48,0.0556,0.0204,0.00229,0.0381,0.00186,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20200713",2020-07-13 12:27:38,"12:27:39 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2020,6,1
3,"12:30:19",182,0,1.72,0.0597,342,1.16,1.91,25.85,6,1.42,1,2.84,25.37,25.85,25.05,403.22,400.6,13.179,14.547,40.03,44.19,500.3,1999,75,98.71,0.48,0.0556,0.0204,0.00229,0.0381,0.00186,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20200713",2020-07-13 12:27:38,"12:27:39 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2020,6,1
4,"12:30:20",183,0,1.67,0.0595,343,1.15,1.91,25.85,6,1.42,1,2.84,25.37,25.85,25.05,403.17,400.61,13.179,14.544,40.03,44.17,500.2,1999,77,98.71,0.48,0.0556,0.0204,0.00229,0.0381,0.00186,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20200713",2020-07-13 12:27:38,"12:27:39 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2020,6,1
5,"12:30:21",184,0,1.56,0.0594,346,1.15,1.91,25.84,6,1.42,1,2.84,25.37,25.84,25.05,403.05,400.63,13.18,14.542,40.03,44.17,500.2,1999,80,98.71,0.48,0.0556,0.0204,0.00229,0.0381,0.00186,0.7,-0.22,2.74,1,0,0.16,111115,"4066_20200713",2020-07-13 12:27:38,"12:27:39 ; ","A04E","NE","i","acpe",4066,"sap",1,"n",2020,6,1
1,"12:35:22",204.5,0,4.74,0.0837,297,1.53,1.81,25.7,6,1.42,1,2.84,25.38,25.7,25.05,406.41,399.99,13.396,15.205,40.67,46.16,500.3,2000,23,98.72,-0.0379,0.0529,0.143,0.00643,0.139,0.00591,1,-0.22,2.74,1,0,0.16,111115,"4067_20200713",2020-07-13 12:32:36,"12:32:37 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2020,6,1
2,"12:35:23",205,0,4.73,0.0837,297,1.53,1.81,25.7,6,1.42,1,2.84,25.37,25.7,25.05,406.43,400.03,13.395,15.204,40.67,46.16,500.3,2000,23,98.72,-0.0379,0.0529,0.143,0.00643,0.139,0.00591,1,-0.22,2.74,1,0,0.16,111115,"4067_20200713",2020-07-13 12:32:36,"12:32:37 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2020,6,1
3,"12:35:24",206,0,4.67,0.0838,298,1.53,1.81,25.7,6,1.42,1,2.84,25.37,25.7,25.05,406.45,400.11,13.394,15.204,40.67,46.16,500.3,2000,23,98.72,-0.0379,0.0529,0.143,0.00643,0.139,0.00591,1,-0.22,2.74,1,0,0.16,111115,"4067_20200713",2020-07-13 12:32:36,"12:32:37 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2020,6,1
4,"12:35:24",207,0,4.62,0.0837,299,1.53,1.81,25.7,6,1.42,1,2.84,25.37,25.7,25.05,406.42,400.15,13.396,15.203,40.67,46.16,500.3,2000,24,98.72,-0.0379,0.0529,0.143,0.00643,0.139,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"4067_20200713",2020-07-13 12:32:36,"12:32:37 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2020,6,1
5,"12:35:25",207.5,0,4.65,0.0836,298,1.53,1.81,25.7,6,1.42,1,2.84,25.37,25.7,25.05,406.48,400.17,13.398,15.204,40.68,46.16,500.3,2000,25,98.71,-0.0379,0.0529,0.143,0.00643,0.139,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"4067_20200713",2020-07-13 12:32:36,"12:32:37 ; ","A04E","NE","i","acpe",4067,"sap",1,"n",2020,6,1
1,"13:03:08",164.5,0,3.19,0.0538,293,1,1.83,25.3,6,1.42,1,2.84,25.23,25.3,25.05,404.02,399.72,13.032,14.218,39.9,43.53,500.3,1999,34,98.71,-0.806,0.0438,0.154,0.00307,0.118,0.00331,1,-0.22,2.74,1,0,0.16,111115,"4071_20200713",2020-07-13 13:00:46,"13:00:47 ; ","A04E","SW","o","acpe",4071,"sap",2,"n",2020,6,1
